0 0 0
0.04040404040404 0 0
0.08080808080808 0 0
0.1212121212121 0 0
0.1616161616162 0 0
0.2020202020202 0 0
0.2424242424242 0 0
0.2828282828283 0 0
0.3232323232323 0 0
0.3636363636364 0 0
0.4040404040404 0 0
0.4444444444444 0 0
0.4848484848485 0 0
0.5252525252525 0 0
0.5656565656566 0 0
0.6060606060606 0 0
0.6464646464646 0 0
0.6868686868687 0 0
0.7272727272727 0 0
0.7676767676768 0 0
0.8080808080808 0 0
0.8484848484848 0 0
0.8888888888889 0 0
0.9292929292929 0 0
0.969696969697 0 0
1.010101010101 0 0
1.050505050505 0 0
1.090909090909 0 0
1.131313131313 0 0
1.171717171717 0 0
1.212121212121 0 0
1.252525252525 0 0
1.292929292929 0 0
1.333333333333 0 0
1.373737373737 0 0
1.414141414141 0 0
1.454545454545 0 0
1.494949494949 0 0
1.535353535354 0 0
1.575757575758 0 0
1.616161616162 0 0
1.656565656566 0 0
1.69696969697 0 0
1.737373737374 0 0
1.777777777778 0 0
1.818181818182 0 0
1.858585858586 0 0
1.89898989899 0 0
1.939393939394 0 0
1.979797979798 0 0
2.020202020202 0 0
2.060606060606 0 0
2.10101010101 0 0
2.141414141414 0 0
2.181818181818 0 0
2.222222222222 0 0
2.262626262626 0 0
2.30303030303 0 0
2.343434343434 0 0
2.383838383838 0 0
2.424242424242 0 0
2.464646464646 0 0
2.505050505051 0 0
2.545454545455 0 0
2.585858585859 0 0
2.626262626263 0 0
2.666666666667 0 0
2.707070707071 0 0
2.747474747475 0 0
2.787878787879 0 0
2.828282828283 0 0
2.868686868687 0 0
2.909090909091 0 0
2.949494949495 0 0
2.989898989899 0 0
3.030303030303 0 0
3.070707070707 0 0
3.111111111111 0 0
3.151515151515 0 0
3.191919191919 0 0
3.232323232323 0 0
3.272727272727 0 0
3.313131313131 0 0
3.353535353535 0 0
3.393939393939 0 0
3.434343434343 0 0
3.474747474747 0 0
3.515151515152 0 0
3.555555555556 0 0
3.59595959596 0 0
3.636363636364 0 0
3.676767676768 0 0
3.717171717172 0 0
3.757575757576 0 0
3.79797979798 0 0
3.838383838384 0 0
3.878787878788 0 0
3.919191919192 0 0
3.959595959596 0 0
4 0 0
0 0.04166666666667 0
0.04040404040404 0.04166666666667 -0.0003198165906693
0.08080808080808 0.04166666666667 -0.0005542297990349
0.1212121212121 0.04166666666667 -0.0002112337392481
0.1616161616162 0.04166666666667 0.0008320481245247
0.2020202020202 0.04166666666667 0.002501060279069
0.2424242424242 0.04166666666667 0.004619042368826
0.2828282828283 0.04166666666667 0.006960927055179
0.3232323232323 0.04166666666667 0.009286537797233
0.3636363636364 0.04166666666667 0.01136185831695
0.4040404040404 0.04166666666667 0.01297262233225
0.4444444444444 0.04166666666667 0.01393354592602
